dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:b760aa73de8c1beb8b26e8247fad34eddc2d55f32f60bd38c16dd90d45e242d3,952883105806741504,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert There is heavy traffic on the road from Akshardham to Laxmi Nagar due to a pothole on the road near Laxmi Nagar.,SUCCESS,2026-09-12T19:12:13.320259+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c7f62b867fa138e2bf7bc5f94a58cd9559be678591fccb56a1c2859eadf332df,f892fa41fd5ee2db3ec7b8ea649585c464435e3a538c6e3ba379515261a816ae,True,26.467754,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b7e7e45d908f6af9b89f8d8e4aac9adf47b70243412649a22ff8bffa1e6df86a,805417084670775296,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic coming from Rafi Marg towards Red Cross has been diverted.,SUCCESS,2026-09-12T19:12:39.782869+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,844f2af84cd9f232cb5b6b4b5934c70a765554ca4a16e6abbc85a83db7a585bc,7b1d54096ee264c1ac7e81c3bb20d7b5c89a97be9f473988415e8c927f5a0c20,True,14.824897,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b809efb962a3b29a3ddbe06d11da5150a3a802f71fdc5b8f1512c548cc5a52ff,1083584157878382593,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to the rally at Ramlila Maidan, buses going from Desh Bandhu Gupta Road to Ajmeri Gate have been diverted which will pass under the flyover and go towards Paharganj.",SUCCESS,2026-09-12T19:12:54.611195+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5dcf73dc1f677c0ae771872f80284f6d1487cf5f6d44d568ed3eb03572cca967,5d770aa033dc4a4f1618ce6eddb7bc24998cdef86b6148adfe40ae70f09d2e4a,True,31.824892,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b8388f7c79af63e5081d8eabf8e86e703f8732601f6761b534a0086e2f02cf3a,979217533466128386,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert On the occasion of Mahavir Jayanti festival, the procession which will go from Filmistan to Ghanta Ghar, due to which traffic will be disrupted at Pahari Dheeraj, Khari Baoli, 12 Tooti Chowk, Qutub Road, Lahori Gate, Chandni Chowk, Town Hall and Ghanta Ghar.",SUCCESS,2026-09-12T19:13:26.437935+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,60b15f9af019a5342a6cc6a0d7d3517e9832ff8c3224e67bd87d024db9a66895,4751365e5618afe1af16fe791eb4fcb51581cfc8f76e3502d62f92c3c2066ddc,True,38.304989,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b860745966faf73278ac94d6e8fd73689091d4a8a5900d30f41d7b7b4eb51288,817580305452179456,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"PART 1 / 2 Traffic Alert Due to an accident on the route from RTR to Moti Bagh, oil is scattered on the road.",SUCCESS,2026-09-12T19:14:04.743569+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,49b02f55d56176964b6bcb680255f2a0bb168530aae451d4e59d476c96d52b1b,72266bbfa80af210a12231ef17843813d12cbfdf757d3b3d12907ad9f41e8458,True,27.152393,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b8bdf9c9fd35037cc9f87e1b12524b61233295db9808d4d4c77129d396f8925d,974511403598954496,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to Delhi Bar Association elections, Sher Shah Suri Marg has been closed, please avoid using Bhairon Marg, Mathura Road and Subramania Bharati Marg.",SUCCESS,2026-09-12T19:14:31.899637+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7234cf86471aac767b9853ae98f1550463f3d653935e3910695805ebae1c6e7f,30328981ccfa0d13c2f505e333baab4e28303794758ad510bee9c622efd09478,True,18.5055,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b8d217db8bce4a90834e2880b5f54b8ea2b857b8b1c5c19300566b118c5da5a3,1066009034120024064,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is restricted at Nanak Piau Gurdwara due to heavy foot traffic. Please avoid using this route.,SUCCESS,2026-09-12T19:14:50.399428+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fd2ce57a51f77ec93d5391a9235a9a570fc1185f5e2f621d788563ed5cb593ca,5f06be6da2717483cd7f0e29826f2dc8a4ec785642f63292f2a8e00c53d995b6,True,6.97339,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b8eaad4bee39203fc3a25c4a13d20c47635fe25a1d0cee3f2a24d9761fe949b2,632869484005588992,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Fight from AIIMS Sarai Road is waterlogged. Please avoid using this route. Sorry for the inconvenience.,SUCCESS,2026-09-12T19:14:57.379741+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,154f72642adfe3990f022b159f6727ac5e7aae45f91bc7a880f5c2b5a2dcbc5b,d12964cae37f63a030702553049d50455aeca4bf91ead584b06a405e57a80c22,True,20.346189,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b93cf273c8e92337521699098e94e70a6f3788ad9a4027e5cb71d06d52e5bed8,1101703524704968705,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert: Outer Ring Road to Parwana Road is being worked by NDPL and traffic is affected due to children's paper in Bal Bharti School.,SUCCESS,2026-09-12T19:15:17.726615+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,16090f7267a14f8ecc7a4a464d4a1e6897091c7e314248711d8926ab5aafca2c,9e2bc6c95c0fd96bf60248590dfcd54fa41d6c0da0e42a21f648b4d7f8161693,True,35.997046,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b963beb18c92c3c2e3a50673b21bbff211532756f69591830cc9f5e4087cc04d,867727837649715200,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Outer Ring Road from Chirag Delhi to Kalkaji due to potholes on the road in front of Kalkaji Temple,SUCCESS,2026-09-12T19:15:53.719415+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,46326f00aac0ebb3e0c322de952d534ada6622c86e984d7cbc7e42c614252c60,2e26498c82ff538140403a95ee2efdac4dce709fbba64d1f7a2d4420929e0fd9,True,19.657944,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b967c0c8612863d6404bdbf225a7d2a2e763aca057c428f5056df64133704684,884757864719368193,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"PART 1 / 2.. Traffic Alert: PWD work is going on on RTR route, so from 5 pm to 8 pm, big vehicles and buses will not be allowed to enter Sector-8.",SUCCESS,2026-09-12T19:16:13.381395+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5cbeb68637c890e22d01eaa93960b1f5dc60958d429a798dbae1a0dbe1c3254e,c45473c0bf8328df47e72c6d07d62f73706e2ebba4b35337bb0ef0eaac1207d8,True,19.646163,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b97206990d37d71609c023d9baed1da54268a582e7ca6cdc675c057edf53f6cb,1072337269279911937,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert A truck has broken down at Mata Chowk on the way from Mehrauli to Badarpur, due to which traffic is disrupted.",SUCCESS,2026-09-12T19:16:33.014426+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c040f77b27c2ac547d2a4f1f60cc353d7a9026a73a1973663882d6047938df9c,6d4368efee0571f60cd3c8c4573258d526707b2cf5d59b7ea4040af58bc596b1,True,23.922172,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b9a3bf3e1796f28da1f8afdc0f56519801c6e8d27bed255dd64928782af22bc8,904285599367970821,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is now normal in both carriageways from Mundka to Rani Kheda and Karala to Rani Kheda.,SUCCESS,2026-09-12T19:16:56.946097+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,1e768b1e1be3170b2498310b48e517d248e878c9e724f011e043f2f6c60cc7ff,c9accd4981f9539ed5024ab0f6861dcdd6332e66c237668e636a7643282379f1,True,25.206513,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b9b633c59ccead08975818e032fadbde3c5ee1037bc1b8dd7db5a7f56a327b98,1022688874496253952,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert A tree has fallen near Hindi Bhawan Vishnu Digambar Temple affecting traffic. Please avoid this route.,SUCCESS,2026-09-12T19:17:22.144807+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d55e1aa22642985e8e38dbdf70da731372141d9d11edd12bb81e7ed7500bfe3f,166cd45d3934cf9a3d99389cd1834ffc185f603a69b4797982896597f35abbb7,True,10.141668,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:b9bda8b6e62cb59ea4b5d29e4e1a65a69f0e9a4741b46e4b34ea517cb535e9ae,536139016635449344,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Presentation There will be heavy traffic on Subhash Marg (Chhatra Rail) due to the function at Public School, sorry for the inconvenience.",SUCCESS,2026-09-12T19:17:32.298164+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fc98d69a1dd1073da87cb4b6cf799a952d20bb2c51f2e9c69a0cb1d5e12888c6,1b8476f0fba13ce3a675796b98348e116a0dde09566471d437fe753c5214ddd3,True,10.876886,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:ba54fcc110bb27036e4dca2d42c4a0b013258e2b1444912839ac455a63b251df,1052020815477305345,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Rajmata Vijayaraje Scindia Jan Shatabdi Varsh Mahila Sashaktikaran Daud Yatra which will start from Badarpur Border and pass through Mathura Road-Ashram Chowk-Neela Gumbad-Zakir Hussain Marg-Ashoka Road-Windsor Place-Raisina Road-Red Cross Road-Gurudwara Road to Talkatora Stadium.,SUCCESS,2026-09-12T19:17:43.176408+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,44bf31d4976c3822ca405ea94a33029de1f65efeeda26d91baa62c7a2bf2bd62,bb3553008d2bf8810f67b674c6426a5d2ce0a54e7738148829f1aa9eca04d92a,True,65.83819,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bb0514b4071ba5d518d855849a60a51fe8fde5a3912dd2fa4502a6a04fcb0743,1087584635440238592,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Lala Lajpat Rai Marg from Barapullah Defence Colony Flyover to Lodhi Road near Shamshan Ghat has caved in, trapping a bus affecting traffic.",SUCCESS,2026-09-12T19:18:49.011792+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2b11bd3ab8f479fa0f13398e2dc1086de52cb1cb29af03ed5344aade6a2a995a,aaa035f22bf48ee06ac46196caffe33c0777ecdc0169f3f2c14a05d5b2bdd384,True,11.760473,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bb5286dfd1c49e719bdc804997016124463464f3d4a4811838d1c0a355ac2be4,593398860325756928,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert A DTC bus bearing number DL 1PC 8746 KU093C from Ashram towards Sarai Kale Khan has been removed, traffic is normal there now.",SUCCESS,2026-09-12T19:19:00.772528+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,474dac1e96341d819bac8fd76f75277f85781304632bf6da6d153f57065faab3,75cbb5c77eeb8394f31357f81c2dcae1949db63484b4ca13c6bcfcb8e570ec6d,True,24.877227,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bc24289157ad1f959167f6d26d70c6fefaf13f0171c0b70057fd097c3a1ea36e,1076778532418637825,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Press Enclave Road Select City Mall's underground parking is full, causing traffic disruptions.",SUCCESS,2026-09-12T19:19:25.651488+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f1d5a73dabae57a3e8aab704600ac92c058ac3b9cb40329784e90b0616a82e29,3d43398a99b6964aeccb8f98b80abc1970cfb051801637e2131514351c5c19e0,True,22.058282,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bc577d7502dc5c26272302897a32b6aa27bf39f610c78f78a05569dc77de8e08,1084059347578044417,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic alert Due to the repair work of Raja Garden Flyover, traffic on the route from Dhaula Kuan to Punjabi Bagh (Both carriageway) is disrupted.",SUCCESS,2026-09-12T19:19:47.709922+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e2a1610e41c829882b114897948e973c292439abed95fc9c39a883a832d0b661,493fc6e3ef3ba82affa1f8f5aeecb39cfa6e8177b0c9c90cf957e0077973bca0,True,31.70687,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bd34e472aac96ec0b7939b960f6e7dd15d369ae569967040e0c763860df2b1b6,548427897758048257,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert There is a market near Bal Bhawan Gurudwara Mata Sundri Mandore due to which traffic will be disrupted. Sorry for the inconvenience.,SUCCESS,2026-09-12T19:20:19.415651+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5c2127eef542f3f2187da597ed82959f7051348a952c85af491e073335b231eb,b99edbd62688a5519a8ca27bb1d767363bc226d226b9e495432f064f27214279,True,15.211545,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bd3ca47956a4171b849f1743d2492f70d590582f6f872e47a97b89badad762e4,1091290774178799617,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic affected due to farmers'procession / sit-in protest Motorists who have to go from Ghazipur to Mayur Vihar are requested to use NH9.,SUCCESS,2026-09-12T19:20:34.627837+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,237e9d20624e32d02b9ebe3e7d240db9cc7dd62ad663f5c3841ddcce2b05b1fb,3c0f605a123fdb4c5a323fda212569c665c1f48545f53ea5599eace5fc0f460e,True,9.607867,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bd6f977afca66911ecec38cfa2c20950f8de1b897467e4b3d842216bed0fb920,988999048102264832,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to the sit-in protest at Ghazipur Chowk, motorists coming to Delhi from Noida and Ghaziabad should come via Maharajpur instead of NH-24 and Ghazipur Chowk!",SUCCESS,2026-09-12T19:20:44.231453+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,97b81affe6799095e50c46f8c9738ae23b93818fda6e7fe771aee192ba30836c,d87cf6135ec60673cfa3ee01121ef57806c7d6f3251deb63c55ebb07a0374db0,True,13.510417,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bd78ff89fddaf10b2bcaac53057de913d7d9ce80b37a7d97feea792c4532c525,593389778038566912,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert There is a DTC bus number DL 1PC 8746 KU093C from Ashram towards Sarai Kale Khan, traffic is disrupted, sorry for the inconvenience.",SUCCESS,2026-09-12T19:20:57.747822+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,65b2b09a9bfef5171148c2795e1e62c057b85d65889a0c9611220d70c53b00a0,433a5c2e230e92eb058e7a671517dc8138d2bf825bf5aed40d3e0ef90aa899ba,True,37.445882,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:be41ec6eaa6f10f9fe41d46e81d74164b19c8ef12d927c222dc78fbb407b43e2,1091682679462993921,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Aali Village Red Light and Mathura Road will be closed for traffic tonight due to foot over bridge construction work. Traffic to and fro will be on one carriageway. Please avoid using this route.,SUCCESS,2026-09-12T19:21:35.193211+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f82f1adca0c450d86851f3fcfd31d75cc7ecc5d415af6d2c4bb65341e009ccca,97678be5a308cf4a558cb5ec926c7e2afaf2aa013b0429ca44ed1136529a79ed,True,41.490717,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bea651b1c59882c3d573fcc70d80cfe28386735dd4e2e4d24f72211b46c2b691,1068079378104549376,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is affected around Jawaharlal Nehru Marg and Ramlila Maidan due to All India Kisan Sangharsh Coordination Committee march.,SUCCESS,2026-09-12T19:22:16.677928+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8a6478be8973b1fc06bbf1fc84251884712667571457a685ba9bcc7b0adf9a11,f96d85f66de11e1e648f82a5dd0bb90cbf589400fa832f2682506ead5b9670cf,True,7.730688,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bed7272f1790a70c4b8ed829c3ec0cefd25e56438c3dd1657b20c280e40eadeb,1016006640363974656,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to Foot Over Bridge construction work at Yusuf Sarai Market, the route from IIT to AIIMS will be closed tonight from 11PM to 2AM and the route from AIIMS to IIT will be closed from 2PM to 5AM.",SUCCESS,2026-09-12T19:22:24.407998+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9b9bfd477cca6a03ff9fc6c58d8d774caf96285b9c9f84e16e8a144d30cb8e42,adcc6c8ec0a1dbb4b7a994beb1d2acf8bc521263be9f144605a661a92d83707c,True,15.81894,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:bf103a74a2646fb2b6dc6014c63f3de1715ed6aca43d81185353a33e64b504e6,1104965408908435456,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert One HTV has overturned at Shastri Park Red Light due to which traffic will be disrupted on the route from Khajuri to Zero Pusta and ISBT to Shahdara, motorists are requested to take a turn from IT Park to go to Pusta Road from Dharmapura.",SUCCESS,2026-09-12T19:22:40.237290+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d49bc84b057308417d8826d1468befeef833cac4979c20456b1538331a037035,9707d2dc548a248e0b6240d64ef7721d0621efb69b616ba8e95185f609d61cd2,True,57.498889,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
